ID,Email,FirstName,lastName,Age,Gender,Type,Status,Children,Estimated Income,Car owner,churn score,churn class,churn status,zipCode,Marital Status,Long Distance,LongDistanceBilltype,International,Local,LocalBilltype,Dropped,Paymethod,RatePlan,Balance,Usage
2162,Name_2162@email.com,firstName_2162,Name_2162,20.92,M,Person,S,1,16432.1,FALSE,0.911279393,T,Assessed,93000,Single,20.41,Intnl_discount,8.89,80.47,Budget,0,CH,2,57.62227455,109.78
2165,Name_2165@email.com,firstName_2165,Name_2165,39.213333,F,Person,S,1,540.4,FALSE,0.735182125,T,Assessed,92100,Single,12.34,Intnl_discount,48.09111469,7.75,Budget,0,Auto,2,99.21394117,20.1
2167,Name_2167@email.com,firstName_2167,Name_2167,41.92,F,Person,M,2,80087.7,FALSE,0.340082613,F,Assessed,6200,Married,8.74,Standard,43.00078317,22.82,FreeLocal,0,CC,2,39.9542344,31.56
2168,Name_2168@email.com,firstName_2168,Name_2168,38.04,F,Person,M,2,59691.3,FALSE,0.287728735,F,Assessed,6200,Married,21.94,Standard,35.02043668,256.7,Budget,0,CC,2,79.53662244,278.65
2169,Name_2169@email.com,firstName_2169,Name_2169,52.646667,F,Person,S,2,11251.1,FALSE,0.734367349,T,Assessed,87430,Single,28.42,Standard,8.326235172,113.48,FreeLocal,0,CC,4,107.4997255,141.91
2173,Name_2173@email.com,firstName_2173,Name_2173,57.62,F,Person,S,2,93559.1,FALSE,0.100624343,F,Assessed,6200,Single,1.52,Standard,4.647536008,29.9,Budget,0,CC,4,73.37966992,31.42
2174,Name_2174@email.com,firstName_2174,Name_2174,22.76,F,Person,S,2,3416.62,FALSE,0.915077346,T,Assessed,87430,Single,18.97,Standard,26.78102605,104.73,Budget,0,CC,2,120.6693912,123.7
2175,Name_2175@email.com,firstName_2175,Name_2175,48.533333,F,Person,S,0,93454.3,FALSE,0.348691532,F,Assessed,95051,Single,18.94,Standard,49.86394532,25.18,FreeLocal,0,Auto,1,117.9483645,44.13
2176,Name_2176@email.com,firstName_2176,Name_2176,15.38,M,Person,M,0,5745,FALSE,0.869887779,T,Assessed,94000,Married,26.4,Standard,8.602769708,17.71,FreeLocal,0,CC,2,51.16409331,44.11
2181,Name_2181@email.com,firstName_2181,Name_2181,23.313333,M,Person,S,2,60095.2,FALSE,0.272346423,F,Assessed,6200,Single,1.71,Standard,12.84755977,116.14,Budget,0,Auto,2,101.2235135,117.85
2182,Name_2182@email.com,firstName_2182,Name_2182,20,F,Person,M,1,6946.07,FALSE,0.950440693,T,Assessed,6200,Married,33,Standard,40.24909991,8.84,FreeLocal,0,CH,3,128.8588185,34.61
2183,Name_2183@email.com,firstName_2183,Name_2183,49.046667,F,Person,M,2,11234.7,FALSE,0.288302593,F,Assessed,92100,Married,0.69,Standard,47.80349332,112.72,Budget,0,CC,1,92.68990197,113.42
2184,Name_2184@email.com,firstName_2184,Name_2184,56.173333,M,Person,M,0,12387.6,FALSE,0.178919279,F,Assessed,95051,Married,0,Standard,3.299515618,65.93,FreeLocal,0,Auto,2,74.42350298,93.85
2185,Name_2185@email.com,firstName_2185,Name_2185,64.64,F,Person,M,1,82931.3,FALSE,0.687091197,F,Assessed,43000,Married,19.24,Standard,26.60327993,118,FreeLocal,0,Auto,4,81.83402767,137.25
2186,Name_2186@email.com,firstName_2186,Name_2186,44.026667,F,Person,M,2,57483.9,FALSE,0.604871664,F,Assessed,93000,Married,17.01,Standard,6.887239439,27.29,Budget,0,CH,3,119.2085695,44.3
2188,Name_2188@email.com,firstName_2188,Name_2188,45.526667,F,Person,S,2,21274,FALSE,0.776133828,T,Assessed,87430,Single,10.87,Standard,48.18419905,32.43,FreeLocal,0,Auto,1,112.5764454,43.31
2189,Name_2189@email.com,firstName_2189,Name_2189,30.093333,F,Person,M,2,28267,FALSE,0.593709788,F,Assessed,87430,Married,21.87,Standard,10.59938266,192.53,FreeLocal,0,CC,4,53.15157303,214.41
2191,Name_2191@email.com,firstName_2191,Name_2191,55.793333,F,Person,M,2,36725.1,FALSE,0.661972858,F,Assessed,6200,Married,8.65,Standard,9.22,77,Budget,0,CH,4,52.39127799,94.88
2195,Name_2195@email.com,firstName_2195,Name_2195,57.546667,M,Person,S,1,94188.3,FALSE,0.727251676,T,Assessed,95051,Single,20.86,Standard,0.86,19.78,Budget,0,CC,4,85.78025232,41.51
2198,Name_2198@email.com,firstName_2198,Name_2198,41.98,F,Person,M,2,91861,FALSE,0.383873071,F,Assessed,94000,Married,15.32,Standard,5.136511137,6.74,Budget,0,CC,4,79.45739717,22.06
2201,Name_2201@email.com,firstName_2201,Name_2201,33.493333,F,Person,S,1,12374.9,FALSE,0.781170102,T,Assessed,93000,Single,17.49,Standard,9.313948976,106.1,FreeLocal,0,Auto,3,61.0855673,123.59
2202,Name_2202@email.com,firstName_2202,Name_2202,26.833333,F,Person,M,2,69133.9,FALSE,0.944282521,T,Assessed,93000,Married,8.58,Standard,0.190599193,37.73,FreeLocal,0,CH,1,91.44241775,46.32
2204,Name_2204@email.com,firstName_2204,Name_2204,29.446667,F,Person,M,2,84948,FALSE,0.631136449,F,Assessed,43000,Married,11.14,Intnl_discount,23.75629691,12.58,FreeLocal,0,CH,1,139.262708,23.73
2205,Name_2205@email.com,firstName_2205,Name_2205,40.96,F,Person,M,2,30998.8,FALSE,0.455598889,F,Assessed,6200,Married,2.4,Standard,41.82682368,50.5,Budget,0,Auto,1,8.755267411,52.91
2207,Name_2207@email.com,firstName_2207,Name_2207,14.46,M,Person,S,0,15924.2,FALSE,0.461101394,F,Assessed,87430,Single,0,Standard,32.09553345,1.46,FreeLocal,0,CH,2,75.45258797,1.46
2211,Name_2211@email.com,firstName_2211,Name_2211,35.653333,M,Person,M,2,21416.5,FALSE,0.213698933,F,Assessed,6200,Married,9.9,Intnl_discount,9.17,8.53,FreeLocal,0,CC,4,95.0663359,27.61
2215,Name_2215@email.com,firstName_2215,Name_2215,16.7,M,Person,M,2,78554.2,FALSE,0.601444277,F,Assessed,6200,Married,5.59,Standard,7.26,23.03,Budget,0,Auto,3,128.1657663,35.88
2216,Name_2216@email.com,firstName_2216,Name_2216,30.886667,F,Person,M,2,38215.9,FALSE,0.273309863,F,Assessed,95051,Married,0,Standard,0.80266038,0.97,Budget,0,Auto,4,127.8645235,0.97
2217,Name_2217@email.com,firstName_2217,Name_2217,21,F,Person,M,1,13829.4,FALSE,0.729885487,T,Assessed,95051,Married,35,Standard,25.34838231,160.42,FreeLocal,0,CC,1,28.88459798,176.61
2218,Name_2218@email.com,firstName_2218,Name_2218,47.966667,F,Person,M,2,49745.3,FALSE,0.516205258,F,Assessed,6200,Married,2.84,Intnl_discount,14.19956471,24.44,Budget,0,CH,4,88.97436915,27.28
2220,Name_2220@email.com,firstName_2220,Name_2220,13.86,F,Person,M,2,88427,FALSE,0.241112162,F,Assessed,87430,Married,22.46,Standard,4.16,43.34,Budget,0,CC,3,103.2169864,69.97
2221,Name_2221@email.com,firstName_2221,Name_2221,26.273333,F,Person,M,2,98003.7,FALSE,0.173432716,F,Assessed,87430,Married,1.03,Intnl_discount,21.70997706,83.39,FreeLocal,0,CC,4,88.95253964,84.42
2222,Name_2222@email.com,firstName_2222,Name_2222,53.693333,M,Person,S,0,89142.7,FALSE,0.713859503,T,Assessed,6000,Single,3.76,Intnl_discount,8.13,5.01,Budget,0,CC,3,88.30090626,16.91
2223,Name_2223@email.com,firstName_2223,Name_2223,63.086667,F,Person,S,0,74530.8,FALSE,0.378199628,F,Assessed,92100,Single,20.89,Intnl_discount,0.49,106.5,FreeLocal,0,Auto,4,95.82389773,127.89
2225,Name_2225@email.com,firstName_2225,Name_2225,24,F,Person,S,0,38000,FALSE,0.967357137,T,Assessed,95051,Single,39,Standard,1.304376056,262.91,Budget,0,CC,3,5.569634851,265.78
2230,Name_2230@email.com,firstName_2230,Name_2230,48.206667,F,Person,M,2,76289.2,FALSE,0.264665805,F,Assessed,95051,Married,22.2,Intnl_discount,2.271799193,82.43,Budget,0,CC,4,92.36246713,104.63
2232,Name_2232@email.com,firstName_2232,Name_2232,63.933333,M,Person,M,1,66931.9,FALSE,0.741066013,T,Assessed,92100,Married,11.72,Standard,0.39,5.35,Budget,0,CC,1,105.5092134,17.46
2233,Name_2233@email.com,firstName_2233,Name_2233,25.44,M,Person,M,2,9309.57,FALSE,0.574778029,F,Assessed,43000,Married,8.56,Standard,8.336012936,99.73,FreeLocal,0,CC,1,128.9677566,108.3
2234,Name_2234@email.com,firstName_2234,Name_2234,23,F,Person,M,1,32962.6,FALSE,0.866773974,T,Assessed,95051,Married,59,Intnl_discount,35.07787923,26.78,FreeLocal,0,Auto,1,72.25340492,48.08
2235,Name_2235@email.com,firstName_2235,Name_2235,24,F,Person,S,0,42000,FALSE,0.785012277,T,Assessed,6200,Single,43,Intnl_discount,16.26651989,154.77,Budget,0,CC,4,95.84351654,168.28
2236,Name_2236@email.com,firstName_2236,Name_2236,21,F,Person,S,0,43000,FALSE,0.77645021,T,Assessed,94000,Single,42,Standard,3.17062009,61.44,Budget,0,CC,3,91.84175344,65.79
2237,Name_2237@email.com,firstName_2237,Name_2237,22,F,Person,S,2,42000,FALSE,0.828840643,T,Assessed,93000,Single,45,Standard,45.99191907,35.73,Budget,0,Auto,3,144.3980232,41.78
2238,Name_2238@email.com,firstName_2238,Name_2238,56.72,F,Person,S,0,77726.4,FALSE,0.108155552,F,Assessed,95051,Single,14,Intnl_discount,0.815111415,9.51,Budget,0,Auto,2,36.09492473,23.52
2239,Name_2239@email.com,firstName_2239,Name_2239,23,F,Person,S,2,37000,FALSE,0.788022192,T,Assessed,43000,Single,29,Standard,2.22,38.18,FreeLocal,0,CC,3,23.31770109,62.95
2240,Name_2240@email.com,firstName_2240,Name_2240,45.673333,F,Person,S,1,2800.68,FALSE,0.965862743,T,Assessed,94000,Single,28.45,Standard,38.74498227,106.3,Budget,0,CC,4,41.53672773,134.75
2243,Name_2243@email.com,firstName_2243,Name_2243,44.926667,F,Person,M,2,90271.6,FALSE,0.405441596,F,Assessed,6200,Married,13.96,Standard,28.76720198,96.43,FreeLocal,0,CC,3,18.67761636,110.4
2247,Name_2247@email.com,firstName_2247,Name_2247,31.126667,F,Person,M,2,64816.6,FALSE,0.558525246,F,Assessed,43000,Married,21,Standard,40.45679342,6.87,Budget,0,CC,4,125.2128284,27.87
2248,Name_2248@email.com,firstName_2248,Name_2248,44.98,F,Person,M,2,98217.1,FALSE,0.118953114,F,Assessed,92100,Married,29.49,Standard,45.70102617,13.24,FreeLocal,0,CC,3,100.0265931,42.74
2251,Name_2251@email.com,firstName_2251,Name_2251,61.693333,F,Person,S,0,15989.3,FALSE,0.844437051,T,Assessed,93000,Single,3.67,Intnl_discount,27.66637006,25.49,Budget,1,CC,2,80.16481472,29.17
2252,Name_2252@email.com,firstName_2252,Name_2252,28,M,Person,M,1,92148.5,FALSE,0.407080549,F,Assessed,87430,Married,4,Intnl_discount,3.645655415,100.9,Budget,0,CC,2,96.70119186,113.68
2253,Name_2253@email.com,firstName_2253,Name_2253,19.76,M,Person,M,0,96681,FALSE,0.682450858,F,Assessed,6200,Married,5,Standard,7.66,40.92,Budget,0,CC,2,50.86629084,73.76
2254,Name_2254@email.com,firstName_2254,Name_2254,33,M,Person,S,0,62705.9,FALSE,0.512831193,F,Assessed,94000,Single,7,Intnl_discount,41.998705,6.81,FreeLocal,0,CC,2,65.70045668,33.44
2255,Name_2255@email.com,firstName_2255,Name_2255,29.026667,M,Person,S,0,80221.2,FALSE,0.441839482,F,Assessed,95051,Single,0.91,Standard,31.25295335,49.56,FreeLocal,0,Auto,2,48.99663388,50.48
2256,Name_2256@email.com,firstName_2256,Name_2256,33,M,Person,S,0,84479.2,FALSE,0.516193451,F,Assessed,87430,Single,9,Standard,9.079144785,43.01,FreeLocal,0,CC,2,137.4346415,56.23
2257,Name_2257@email.com,firstName_2257,Name_2257,21.64,M,Person,S,1,84978.1,FALSE,0.953638666,T,Assessed,6000,Single,5.03,Intnl_discount,7.68,76.07,FreeLocal,0,CH,1,129.0361867,88.79
2258,Name_2258@email.com,firstName_2258,Name_2258,49.986667,F,Person,M,2,36647.9,FALSE,0.843571493,T,Assessed,93000,Married,21.41,Intnl_discount,40.68846681,85.96,Budget,0,CC,1,125.5272514,107.38
2259,Name_2259@email.com,firstName_2259,Name_2259,41.226667,F,Person,S,0,64319.2,FALSE,0.987767907,T,Assessed,87430,Single,3.01,Intnl_discount,11.69781311,37.15,Budget,0,CH,1,57.17256443,40.16
2260,Name_2260@email.com,firstName_2260,Name_2260,48.246667,F,Person,S,1,73338,FALSE,0.625066787,F,Assessed,6200,Single,20.92,Intnl_discount,9.888142563,9.01,Budget,0,Auto,4,127.9479902,29.93
2261,Name_2261@email.com,firstName_2261,Name_2261,60.746667,F,Person,S,0,433.74,FALSE,0.96415231,T,Assessed,94000,Single,3.3,Standard,15.11458747,40.91,FreeLocal,0,CC,2,146.6475367,44.22
2262,Name_2262@email.com,firstName_2262,Name_2262,45.36,F,Person,M,2,16962.2,FALSE,0.62441404,F,Assessed,6200,Married,18.6,Standard,37.21323564,8.96,Budget,0,CC,1,2.93316839,27.57
2264,Name_2264@email.com,firstName_2264,Name_2264,26.026667,M,Person,M,2,10708.3,FALSE,0.481869196,F,Assessed,92100,Married,20.83,Intnl_discount,4.85,117.26,Budget,0,CH,4,137.589086,142.95
2267,Name_2267@email.com,firstName_2267,Name_2267,20.3,F,Person,M,0,2031.61,FALSE,0.764596389,T,Assessed,6000,Married,21.64,Standard,49.56529578,87.4,Budget,0,CC,2,98.5547477,109.04
2270,Name_2270@email.com,firstName_2270,Name_2270,70,F,Person,S,2,16938.5,FALSE,0.664060115,F,Assessed,6200,Single,13.35,Standard,20.0419453,8.76,FreeLocal,0,CH,1,67.04515976,22.11
2273,Name_2273@email.com,firstName_2273,Name_2273,55,F,Person,M,0,55221,FALSE,0.104674139,F,Assessed,93000,Married,0.49,Standard,17.74077081,15.2,FreeLocal,0,CC,1,14.13006148,15.69
2274,Name_2274@email.com,firstName_2274,Name_2274,52,F,Person,M,1,8073.11,FALSE,0.659756,F,Assessed,6200,Married,28.7,Standard,35.00034815,60.35,FreeLocal,0,Auto,2,69.76277038,89.05
2275,Name_2275@email.com,firstName_2275,Name_2275,53.68,M,Person,M,1,95448.6,FALSE,0.664433366,F,Assessed,6000,Married,24.24,Standard,21.98230965,5.21,Budget,0,CH,4,56.98437486,29.46
2276,Name_2276@email.com,firstName_2276,Name_2276,17.006667,M,Person,S,1,24141.5,FALSE,0.747813429,T,Assessed,93000,Single,28.82,Standard,8.50654984,97.05,FreeLocal,0,CC,1,45.04343889,125.87
2277,Name_2277@email.com,firstName_2277,Name_2277,63.173333,M,Person,S,2,63152.6,FALSE,0.557057513,F,Assessed,43000,Single,29.93,Intnl_discount,20.94215207,40.07,Budget,0,CC,3,96.29706571,70.01
2279,Name_2279@email.com,firstName_2279,Name_2279,55.64,M,Person,S,2,72084.7,FALSE,0.514342139,F,Assessed,43000,Single,29.11,Intnl_discount,49.11522309,9.02,Budget,0,CC,3,88.32634172,38.13
2280,Name_2280@email.com,firstName_2280,Name_2280,42,F,Person,S,0,42760.5,FALSE,0.620485184,F,Assessed,95051,Single,13.47,Standard,8.604314591,40.23,Budget,0,CC,2,85.94222017,53.7
2281,Name_2281@email.com,firstName_2281,Name_2281,43,F,Person,S,1,49072,FALSE,0.607243228,F,Assessed,94000,Single,23.5,Intnl_discount,33.49986811,10.74,Budget,0,Auto,3,27.78568915,34.25
2282,Name_2282@email.com,firstName_2282,Name_2282,46,F,Person,M,0,27371.8,FALSE,0.399586101,F,Assessed,87430,Married,16.14,Standard,7.223467895,126.55,FreeLocal,0,CC,4,117.4325552,142.7
2285,Name_2285@email.com,firstName_2285,Name_2285,41.913333,M,Person,M,0,71472.9,FALSE,0.788239716,T,Assessed,93000,Married,16.02,Standard,9.56322832,114.2,Budget,0,CH,3,13.40350164,130.22
2286,Name_2286@email.com,firstName_2286,Name_2286,46,F,Person,M,0,95405.7,FALSE,0.191346361,F,Assessed,94000,Married,7.74,Standard,0.872460625,6.21,Budget,0,CC,2,95.80218158,13.96
2287,Name_2287@email.com,firstName_2287,Name_2287,47,F,Person,S,0,95786.8,FALSE,0.612829253,F,Assessed,95051,Single,21.33,Standard,42.15020715,87.46,Budget,0,CC,3,53.55580767,108.79
2289,Name_2289@email.com,firstName_2289,Name_2289,55.113333,M,Person,S,0,90321.6,FALSE,0.964630129,T,Assessed,93000,Single,0.87,Intnl_discount,4.73795509,11.52,FreeLocal,0,CH,4,141.6168855,12.39
2290,Name_2290@email.com,firstName_2290,Name_2290,54.553333,M,Person,S,0,90478.6,FALSE,0.896479819,T,Assessed,95051,Single,18.02,Standard,15.52655835,136.47,FreeLocal,0,CC,3,19.43493267,154.49
2291,Name_2291@email.com,firstName_2291,Name_2291,48,F,Person,M,2,56187,FALSE,0.464611025,F,Assessed,95051,Married,8.09,Standard,28.3489302,13.74,Budget,0,CH,2,100.4904983,21.83
2294,Name_2294@email.com,firstName_2294,Name_2294,24.393333,F,Person,S,1,32098,FALSE,0.899391237,T,Assessed,6200,Single,23.56,Intnl_discount,47.14055428,206.08,Budget,0,CC,1,92.05104309,229.64
2300,Name_2300@email.com,firstName_2300,Name_2300,18.84,M,Person,M,2,53010.8,FALSE,0.571194835,F,Assessed,6200,Married,12.45,Standard,14.86163804,46.42,FreeLocal,4,CC,1,16.63477954,58.87
2301,Name_2301@email.com,firstName_2301,Name_2301,64.8,M,Person,M,1,75004.5,FALSE,0.686801073,F,Assessed,43000,Married,26.52,Intnl_discount,17.8913142,32.19,Budget,0,CC,4,108.5001183,58.72
2304,Name_2304@email.com,firstName_2304,Name_2304,60.366667,M,Person,M,0,19749.3,FALSE,0.426468784,F,Assessed,93000,Married,20.22,Standard,35.44982893,13.94,Budget,0,CC,4,35.02367126,34.17
2305,Name_2305@email.com,firstName_2305,Name_2305,43.906667,M,Person,S,1,57626.9,FALSE,0.498263476,F,Assessed,93000,Single,9.38,Standard,4.868005595,38.96,Budget,0,CC,3,95.28818051,48.35
2306,Name_2306@email.com,firstName_2306,Name_2306,32.846667,M,Person,M,2,20078,FALSE,0.288150654,F,Assessed,87430,Married,9.65,Intnl_discount,35.37443755,6.33,Budget,0,CC,1,114.794302,15.98
2307,Name_2307@email.com,firstName_2307,Name_2307,26.033333,F,Person,M,2,47902,FALSE,0.256290762,F,Assessed,92100,Married,17.44,Standard,4.94,49.92,FreeLocal,1,Auto,3,131.4024581,72.31
2308,Name_2308@email.com,firstName_2308,Name_2308,16.753333,M,Person,M,1,7545.96,FALSE,0.708842261,T,Assessed,6200,Married,22.39,Standard,10.46835346,178.36,Budget,0,CC,1,129.3366933,200.75
2312,Name_2312@email.com,firstName_2312,Name_2312,53.28,M,Person,S,2,89459.9,FALSE,0.878260055,T,Assessed,87430,Single,11.54,Standard,1.61,22.9,FreeLocal,0,CC,4,121.2355441,36.05
2315,Name_2315@email.com,firstName_2315,Name_2315,39.426667,F,Person,S,1,13576.5,FALSE,0.763206624,T,Assessed,93000,Single,14.83,Standard,36.4381221,25.66,Budget,0,CC,1,17.14130385,40.49
2317,Name_2317@email.com,firstName_2317,Name_2317,50.753333,F,Person,M,2,42031.8,FALSE,0.566217342,F,Assessed,95051,Married,20.45,Intnl_discount,41.80377472,39.33,Budget,0,CH,2,19.32916048,59.78
2322,Name_2322@email.com,firstName_2322,Name_2322,21.78,M,Person,S,2,43634.5,FALSE,0.943664385,T,Assessed,95051,Single,29.44,Standard,9.42,104.64,Budget,0,CC,3,103.4571765,143.5
2326,Name_2326@email.com,firstName_2326,Name_2326,62.606667,F,Person,S,1,13109.1,FALSE,0.74956122,T,Assessed,6000,Single,22.38,Standard,14.51432687,40.48,Budget,0,Auto,2,147.6283667,62.87
2327,Name_2327@email.com,firstName_2327,Name_2327,56.046667,M,Person,S,1,92647.5,FALSE,0.772654405,T,Assessed,95051,Single,16.04,Standard,5.74,10.34,Budget,0,CC,4,148.3186555,32.13
2328,Name_2328@email.com,firstName_2328,Name_2328,62.753333,F,Person,S,2,21021.6,FALSE,0.991725042,T,Assessed,94000,Single,3.75,Standard,17.19044859,11.19,Budget,0,CC,3,144.8266542,14.95
2329,Name_2329@email.com,firstName_2329,Name_2329,55.34,M,Person,S,0,74460.7,FALSE,0.894104376,T,Assessed,93000,Single,25.53,Standard,0.99,179.93,FreeLocal,0,CC,1,23.50631215,206.46
2331,Name_2331@email.com,firstName_2331,Name_2331,41.666667,F,Person,S,2,28787.4,FALSE,0.898419119,T,Assessed,94000,Single,27.97,Standard,0.646632478,58.09,Budget,0,Auto,1,32.67998114,86.06
2334,Name_2334@email.com,firstName_2334,Name_2334,59.126667,M,Person,M,1,13091.6,FALSE,0.664755259,F,Assessed,95051,Married,22.79,Intnl_discount,37.86886986,20.26,Budget,0,CC,4,144.8648305,43.06
2337,Name_2337@email.com,firstName_2337,Name_2337,45.92,F,Person,M,2,62061.8,FALSE,0.175000667,F,Assessed,6000,Married,29.86,Standard,46.25703545,52.22,FreeLocal,0,Auto,2,119.292576,82.08
2338,Name_2338@email.com,firstName_2338,Name_2338,22.12,F,Person,M,1,20550.9,FALSE,0.894257204,T,Assessed,43000,Married,27.72,Standard,0.86,57.06,Budget,0,CC,1,50.82889121,85.64
2341,Name_2341@email.com,firstName_2341,Name_2341,18.766667,M,Person,M,2,1765.41,FALSE,0.534372714,F,Assessed,6200,Married,3.04,Standard,33.76530498,44.95,FreeLocal,0,CC,4,49.89823775,47.99
2342,Name_2342@email.com,firstName_2342,Name_2342,56.186667,F,Person,S,2,19131.1,FALSE,0.927036396,T,Assessed,6200,Single,22.15,Standard,30.92357836,34.91,Budget,0,Auto,3,102.9622251,57.07
2347,Name_2347@email.com,firstName_2347,Name_2347,21.78,M,Person,S,2,43634.5,FALSE,0.960664324,T,Assessed,43000,Single,29.44,Standard,9.42,104.64,Budget,0,CC,1,86.18930653,143.5
2351,Name_2351@email.com,firstName_2351,Name_2351,62.606667,F,Person,S,1,13109.1,FALSE,0.872658407,T,Assessed,93000,Single,22.38,Standard,19.21259024,40.48,Budget,0,Auto,2,21.39392552,62.87
2352,Name_2352@email.com,firstName_2352,Name_2352,56.046667,M,Person,S,1,92647.5,FALSE,0.802790031,T,Assessed,95051,Single,16.04,Standard,5.74,10.34,Budget,0,CC,1,123.5891963,32.13
2353,Name_2353@email.com,firstName_2353,Name_2353,62.753333,F,Person,S,2,21021.6,FALSE,0.916972622,T,Assessed,92100,Single,3.75,Standard,46.91523308,11.19,Budget,0,CC,4,109.946472,14.95
2354,Name_2354@email.com,firstName_2354,Name_2354,55.34,M,Person,S,0,74460.7,FALSE,0.75819276,T,Assessed,6000,Single,25.53,Standard,0.99,179.93,FreeLocal,0,CC,3,52.13356017,206.46
2356,Name_2356@email.com,firstName_2356,Name_2356,41.666667,F,Person,S,2,28787.4,FALSE,0.829791057,T,Assessed,43000,Single,27.97,Standard,6.263127418,58.09,Budget,0,Auto,4,142.5508577,86.06
2359,Name_2359@email.com,firstName_2359,Name_2359,59.126667,M,Person,M,1,13091.6,FALSE,0.159836102,F,Assessed,87430,Married,22.79,Intnl_discount,42.81486206,20.26,Budget,0,CC,2,58.82995152,43.06
2362,Name_2362@email.com,firstName_2362,Name_2362,45.92,F,Person,M,2,62061.8,FALSE,0.101608712,F,Assessed,95051,Married,29.86,Standard,18.07787932,52.22,FreeLocal,0,Auto,4,47.13881619,82.08
2363,Name_2363@email.com,firstName_2363,Name_2363,22.12,F,Person,M,1,20550.9,FALSE,0.814294677,T,Assessed,87430,Married,27.72,Standard,0.86,57.06,Budget,0,CC,4,1.862008289,85.64
2366,Name_2366@email.com,firstName_2366,Name_2366,18.766667,M,Person,M,2,1765.41,FALSE,0.592074087,F,Assessed,6200,Married,3.04,Standard,9.628677366,44.95,FreeLocal,0,CC,4,110.3716074,47.99
2367,Name_2367@email.com,firstName_2367,Name_2367,56.186667,F,Person,S,2,19131.1,FALSE,0.74959081,T,Assessed,43000,Single,22.15,Standard,36.64282545,34.91,Budget,0,Auto,4,35.42752698,57.07
2371,Name_2371@email.com,firstName_2371,Name_2371,41,F,Person,S,2,6440.46,FALSE,0.458131056,F,Assessed,87430,Single,22.66,Standard,47.27310663,27.2,Budget,0,CH,4,144.8479091,49.86
2372,Name_2372@email.com,firstName_2372,Name_2372,28.333333,M,Person,M,1,63900.9,FALSE,0.137952719,F,Assessed,95051,Married,8.36,Standard,46.62221451,39.04,Budget,0,CC,2,86.61908448,47.4
2373,Name_2373@email.com,firstName_2373,Name_2373,46.84,M,Person,M,2,28766.9,FALSE,0.53779902,F,Assessed,94000,Married,6.11,Standard,22.11173153,58.08,Budget,0,CC,1,41.92420444,64.2
2377,Name_2377@email.com,firstName_2377,Name_2377,38.733333,M,Person,S,0,72928.2,FALSE,0.17296815,F,Assessed,94000,Single,7.45,Standard,45.91775571,196.22,Budget,0,CC,2,33.7772767,203.67
2378,Name_2378@email.com,firstName_2378,Name_2378,25.033333,M,Person,M,2,91272.2,FALSE,0.306316666,F,Assessed,95051,Married,26.99,Standard,9.931096036,13.01,FreeLocal,0,CC,2,147.7975791,40
2383,Name_2383@email.com,firstName_2383,Name_2383,43,F,Person,S,0,73228.3,FALSE,0.452556899,F,Assessed,6200,Single,22.47,Standard,0.688452621,28.11,Budget,0,Auto,2,114.9303271,50.58
2386,Name_2386@email.com,firstName_2386,Name_2386,52.146667,M,Person,M,1,64792.3,FALSE,0.801267583,T,Assessed,95051,Married,13.05,Standard,1.51,36.84,FreeLocal,0,CH,4,117.2847995,51.41
2388,Name_2388@email.com,firstName_2388,Name_2388,40.313333,F,Person,S,0,93322.1,FALSE,0.814269821,T,Assessed,94000,Single,29.92,Intnl_discount,10.77982949,8.79,Budget,0,CH,1,72.95726235,38.72
2391,Name_2391@email.com,firstName_2391,Name_2391,51.52,M,Person,M,2,49910.7,FALSE,0.346960403,F,Assessed,92100,Married,27.42,Standard,46.06751738,23.72,Budget,0,CC,3,133.8131414,51.14
2392,Name_2392@email.com,firstName_2392,Name_2392,44.573333,M,Person,M,0,76161.4,FALSE,0.750924869,T,Assessed,92100,Married,11.96,Standard,11.64259032,25.58,FreeLocal,0,CC,1,87.45155992,37.55
2393,Name_2393@email.com,firstName_2393,Name_2393,14.573333,F,Person,M,2,55860,FALSE,0.139474422,F,Assessed,6200,Married,16.01,Intnl_discount,40.70584879,10.35,FreeLocal,0,CC,1,25.47218399,26.37
2400,Name_2400@email.com,firstName_2400,Name_2400,53.253333,M,Person,M,2,57360.8,FALSE,0.37280548,F,Assessed,87430,Married,10.36,Standard,38.45995523,57.25,FreeLocal,0,CC,1,40.68979122,67.61
2401,Name_2401@email.com,firstName_2401,Name_2401,45.513333,M,Person,M,0,92414.7,FALSE,0.724470733,T,Assessed,95051,Married,29.43,Standard,33.92066659,10.62,FreeLocal,0,CC,3,20.69420846,40.06
2403,Name_2403@email.com,firstName_2403,Name_2403,60.933333,F,Person,S,2,14578.8,FALSE,0.98878545,T,Assessed,6000,Single,11.91,Standard,40.83946255,95.1,Budget,0,Auto,2,21.17537201,107.02
2404,Name_2404@email.com,firstName_2404,Name_2404,53.366667,F,Person,M,2,87578.2,FALSE,0.532174337,F,Assessed,6000,Married,0.29,Standard,30.33176749,22.15,Budget,0,CC,3,31.77205589,22.44
2405,Name_2405@email.com,firstName_2405,Name_2405,13.906667,F,Person,M,2,86695.4,FALSE,0.212654141,F,Assessed,95051,Married,25.94,Standard,3.172254515,32.09,FreeLocal,0,CC,1,101.7096471,58.03
